"SHIPPING_QUOTE_ID","CART_ID","CUSTOMER_ID","DELIVERY_STREET_ADDRESS","DELIVERY_CITY","DELIVERY_COMPANY","DELIVERY_FIRST_NAME","DELIVERY_LAST_NAME","DELIVERY_POSTCODE","DELIVERY_STATE","DELIVERY_TELEPHONE","SHIPPING_NUMBER_DAYS","FREE_SHIPPING","QUOTE_HANDLING","MODULE","OPTION_CODE","OPTION_DELIVERY_DATE","OPTION_NAME","OPTION_SHIPPING_DATE","ORDER_ID","QUOTE_PRICE","QUOTE_DATE","DELIVERY_COUNTRY_ID","DELIVERY_ZONE_ID"
"304","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-09 21:40:03","NULL","0.00","2018-01-09 21:40:03","13","8"
"305","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-09 21:42:00","NULL","0.00","2018-01-09 21:42:00","13","8"
"306","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-09 21:42:07","NULL","19.99","2018-01-09 21:42:07","13","8"
"307","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-09 21:42:07","NULL","19.99","2018-01-09 21:42:07","13","8"
"308","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-09 21:42:07","NULL","0.00","2018-01-09 21:42:07","13","8"
"309","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-09 21:42:07","NULL","0.00","2018-01-09 21:42:07","13","8"
"310","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-09 22:06:35","NULL","0.00","2018-01-09 22:06:35","13","8"
"311","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-09 22:06:43","NULL","19.99","2018-01-09 22:06:43","13","8"
"312","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-09 22:06:43","NULL","19.99","2018-01-09 22:06:43","13","8"
"313","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-09 22:06:43","NULL","0.00","2018-01-09 22:06:43","13","8"
"314","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-09 22:06:43","NULL","0.00","2018-01-09 22:06:43","13","8"
"315","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-09 22:12:39","NULL","0.00","2018-01-09 22:12:39","13","8"
"316","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-09 22:12:45","NULL","19.99","2018-01-09 22:12:45","13","8"
"317","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-09 22:12:45","NULL","19.99","2018-01-09 22:12:45","13","8"
"318","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-09 22:12:45","NULL","0.00","2018-01-09 22:12:45","13","8"
"319","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-09 22:12:45","NULL","0.00","2018-01-09 22:12:45","13","8"
"350","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 21:51:34","NULL","0.00","2018-01-10 21:51:34","13","8"
"351","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-10 21:51:44","NULL","19.99","2018-01-10 21:51:44","13","8"
"352","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-10 21:51:44","NULL","19.99","2018-01-10 21:51:44","13","8"
"353","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 21:51:44","NULL","0.00","2018-01-10 21:51:44","13","8"
"354","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 21:51:44","NULL","0.00","2018-01-10 21:51:44","13","8"
"355","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 21:53:19","NULL","0.00","2018-01-10 21:53:19","13","8"
"356","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-10 21:53:28","NULL","19.99","2018-01-10 21:53:28","13","8"
"357","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-10 21:53:28","NULL","19.99","2018-01-10 21:53:28","13","8"
"358","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 21:53:28","NULL","0.00","2018-01-10 21:53:28","13","8"
"359","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 21:53:28","NULL","0.00","2018-01-10 21:53:28","13","8"
"360","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 21:54:29","NULL","0.00","2018-01-10 21:54:29","13","8"
"361","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-10 21:58:32","NULL","19.99","2018-01-10 21:58:32","13","8"
"362","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-10 21:58:32","NULL","19.99","2018-01-10 21:58:32","13","8"
"363","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 21:58:32","NULL","0.00","2018-01-10 21:58:32","13","8"
"364","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 21:58:32","NULL","0.00","2018-01-10 21:58:32","13","8"
"365","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 22:01:48","NULL","0.00","2018-01-10 22:01:48","13","8"
"366","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-10 22:01:54","NULL","19.99","2018-01-10 22:01:54","13","8"
"367","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 22:01:54","NULL","0.00","2018-01-10 22:01:54","13","8"
"368","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-10 22:01:54","NULL","19.99","2018-01-10 22:01:54","13","8"
"369","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 22:01:54","NULL","0.00","2018-01-10 22:01:54","13","8"
"370","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-10 22:04:20","NULL","19.99","2018-01-10 22:04:20","13","8"
"371","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 22:04:20","NULL","0.00","2018-01-10 22:04:20","13","8"
"372","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-10 22:07:42","NULL","19.99","2018-01-10 22:07:42","13","8"
"373","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 22:07:42","NULL","0.00","2018-01-10 22:07:42","13","8"
"374","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-10 22:10:25","NULL","19.99","2018-01-10 22:10:25","13","8"
"375","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 22:10:25","NULL","0.00","2018-01-10 22:10:25","13","8"
"376","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 22:10:42","NULL","0.00","2018-01-10 22:10:42","13","8"
"377","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-10 22:10:47","NULL","19.99","2018-01-10 22:10:47","13","8"
"378","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 22:10:47","NULL","0.00","2018-01-10 22:10:47","13","8"
"379","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-10 22:10:47","NULL","19.99","2018-01-10 22:10:47","13","8"
"380","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 22:10:47","NULL","0.00","2018-01-10 22:10:47","13","8"
"381","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-10 22:11:34","NULL","19.99","2018-01-10 22:11:34","13","8"
"382","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 22:11:34","NULL","0.00","2018-01-10 22:11:34","13","8"
"383","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-10 22:13:11","NULL","19.99","2018-01-10 22:13:11","13","8"
"384","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 22:13:11","NULL","0.00","2018-01-10 22:13:11","13","8"
"385","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-10 22:17:49","NULL","19.99","2018-01-10 22:17:49","13","8"
"386","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 22:17:49","NULL","0.00","2018-01-10 22:17:49","13","8"
"387","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-10 22:19:00","NULL","19.99","2018-01-10 22:19:00","13","8"
"388","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-10 22:19:00","NULL","0.00","2018-01-10 22:19:00","13","8"
"400","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:23:32","NULL","0.00","2018-01-11 19:23:32","13","8"
"401","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 19:23:41","NULL","19.99","2018-01-11 19:23:41","13","8"
"402","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 19:23:41","NULL","19.99","2018-01-11 19:23:41","13","8"
"403","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:23:41","NULL","0.00","2018-01-11 19:23:41","13","8"
"404","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:23:41","NULL","0.00","2018-01-11 19:23:41","13","8"
"405","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 19:25:12","NULL","19.99","2018-01-11 19:25:12","13","8"
"406","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:25:12","NULL","0.00","2018-01-11 19:25:12","13","8"
"407","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 19:26:35","NULL","19.99","2018-01-11 19:26:35","13","8"
"408","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:26:35","NULL","0.00","2018-01-11 19:26:35","13","8"
"409","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 19:29:40","NULL","19.99","2018-01-11 19:29:40","13","8"
"410","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:29:40","NULL","0.00","2018-01-11 19:29:40","13","8"
"411","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:31:29","NULL","0.00","2018-01-11 19:31:29","13","8"
"412","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 19:31:45","NULL","19.99","2018-01-11 19:31:45","13","8"
"413","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:31:45","NULL","0.00","2018-01-11 19:31:45","13","8"
"414","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 19:31:45","NULL","19.99","2018-01-11 19:31:45","13","8"
"415","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:31:45","NULL","0.00","2018-01-11 19:31:45","13","8"
"416","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 19:32:35","NULL","19.99","2018-01-11 19:32:35","13","8"
"417","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:32:35","NULL","0.00","2018-01-11 19:32:35","13","8"
"418","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 19:33:44","NULL","19.99","2018-01-11 19:33:44","13","8"
"419","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:33:44","NULL","0.00","2018-01-11 19:33:44","13","8"
"420","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 19:33:51","NULL","19.99","2018-01-11 19:33:51","13","8"
"421","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:33:51","NULL","0.00","2018-01-11 19:33:51","13","8"
"422","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 19:34:37","NULL","19.99","2018-01-11 19:34:37","13","8"
"423","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:34:37","NULL","0.00","2018-01-11 19:34:37","13","8"
"450","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:48:55","NULL","0.00","2018-01-11 19:48:55","13","8"
"451","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 19:49:11","NULL","19.99","2018-01-11 19:49:11","13","8"
"452","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 19:49:11","NULL","19.99","2018-01-11 19:49:11","13","8"
"453","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:49:11","NULL","0.00","2018-01-11 19:49:11","13","8"
"454","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:49:11","NULL","0.00","2018-01-11 19:49:11","13","8"
"455","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:54:37","NULL","0.00","2018-01-11 19:54:37","13","8"
"456","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:54:58","NULL","0.00","2018-01-11 19:54:58","13","8"
"457","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:55:05","NULL","0.00","2018-01-11 19:55:05","13","8"
"458","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:57:27","NULL","0.00","2018-01-11 19:57:27","13","8"
"459","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 19:57:57","NULL","0.00","2018-01-11 19:57:57","13","8"
"460","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 20:04:42","NULL","0.00","2018-01-11 20:04:42","13","8"
"461","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 20:04:59","NULL","19.99","2018-01-11 20:04:59","13","8"
"462","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 20:04:59","NULL","19.99","2018-01-11 20:04:59","13","8"
"463","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 20:04:59","NULL","0.00","2018-01-11 20:04:59","13","8"
"464","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 20:04:59","NULL","0.00","2018-01-11 20:04:59","13","8"
"465","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 20:14:23","NULL","0.00","2018-01-11 20:14:23","13","8"
"466","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 20:14:32","NULL","19.99","2018-01-11 20:14:32","13","8"
"467","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 20:14:32","NULL","0.00","2018-01-11 20:14:32","13","8"
"468","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 20:14:32","NULL","19.99","2018-01-11 20:14:32","13","8"
"469","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 20:14:32","NULL","0.00","2018-01-11 20:14:32","13","8"
"470","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 20:15:52","NULL","0.00","2018-01-11 20:15:52","13","8"
"471","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 20:16:09","NULL","19.99","2018-01-11 20:16:09","13","8"
"472","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 20:16:09","NULL","19.99","2018-01-11 20:16:09","13","8"
"473","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 20:16:09","NULL","0.00","2018-01-11 20:16:09","13","8"
"474","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","J4B 8J9","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 20:16:09","NULL","0.00","2018-01-11 20:16:09","13","8"
"475","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","___ ___","NULL","NULL","NULL","false","NULL","weightBased","CUSTOM_WEIGHT","NULL","Canada","2018-01-11 20:20:56","NULL","19.99","2018-01-11 20:20:56","13","8"
"476","1","NULL","358 rue du Languedoc","Boucherville","NULL","NULL","NULL","___ ___","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 20:20:56","NULL","0.00","2018-01-11 20:20:56","13","8"
"477","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 20:21:53","NULL","0.00","2018-01-11 20:21:53","13","8"
"478","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 20:23:38","NULL","0.00","2018-01-11 20:23:38","13","8"
"479","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 20:24:41","NULL","0.00","2018-01-11 20:24:41","13","8"
"480","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 20:24:43","NULL","0.00","2018-01-11 20:24:43","13","8"
"481","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","false","NULL","storePickUp","storePickUp","NULL","NULL","2018-01-11 20:28:42","NULL","0.00","2018-01-11 20:28:42","13","8"
